ID_NLS,TIPO,RIC,PR,COMUNE,INDIR_ORIG,ZIP,ISTAT,DENOM_IMPRES,INSEGNA,INIZIO_ATT,ANNO_RICONOSCIMENTO,CAT_MERC,geo_y,geo_x
6310,Negozio storico,Storica attività,MI,MILANO,"LARGO FRANCESCO RICHINI, 1",20122,15146,ASPESI 1910 S.R.L.,ASPESI - OTTICA,1910,2010,Ottica e fotografia,45.4604358,9.1934845
6312,Negozio storico,Storica attività,MI,MILANO,"VIA ROVELLO, 1",20121,15146,BENITO S.N.C. DI SALVATORE MAZZOTTA E C.,BENITO COIFFEUR,1951,2010,Cura della persona,45.4669447,9.1845734
6314,Negozio storico,Storica attività,MI,MILANO,"PIAZZALE BARACCA, 10",20123,15146,ditta individuale,PANIFICIO BOLLANI,1930,2010,Alimentari e specialità alimentari,45.4664994,9.1648242
6316,Negozio storico,Storica attività,MI,MILANO,"VIA CASORETTO, 5",20131,15146,BAGATTI DANIELE,BOTTEGA ARTIGIANA BRONZISTI BOTTEGA BAGATTI,1927,2010,Attrezzature,45.4888834,9.2252988
6317,Negozio storico,Storica attività,MI,MILANO,"Via Dogana, 2",20123,15146,Enrico Broggi sas,BROGGI,1947,2010,Casa e arredamento,45.4633435,9.1891112
6318,Negozio storico,Negozio storico,MI,MILANO,"Galleria Vittorio Emanuele, 5",20121,15146,Cade' S.r.l.,CADE',1926,2010,Abbigliamento e accessori,45.46496,9.18989
6320,Negozio storico,Storica attività,MI,MILANO,"VIA SONCINO, 1",20123,15146,CAMICERIA AMBROSIANA DI AGOSTINI ALESSANDRO,CAMICERIA AMBROSIANA,1954,2010,Abbigliamento e accessori,45.4602401,9.1825743
6321,Negozio storico,Storica attività,MI,MILANO,"Via Paolo Sarpi, 19",20154,15146,Cappelleria Melegari sas,CAPPELLERIA MELEGARI,1914,2010,Abbigliamento e accessori,45.4813802,9.1769586
6323,Negozio storico,Storica attività,MI,MILANO,"Via Maddalena, 5",20122,15146,Cartoleria Donzelli sas,CARTOLERIA DONZELLI,1930,2010,Cartoleria e libreria,45.4594805,9.1883804
6324,Negozio storico,Storica attività,MI,MILANO,"Via Vincenzo Monti, 9",20123,15146,Cavalleri Gioielli S.a.s. di Giampiero Podda & C.,CAVALLERI GIOIELLI,1834,2010,Preziosi,45.4670128,9.1740625
6325,Negozio storico,Storica attività,MI,MILANO,"Via Canaletto, 1",20133,15146,ditta individuale,CICLI COSS,1945,2010,Sport e tempo libero,45.4698468,9.2276237
6326,Locale storico,Storica attività,MI,MILANO,"Galleria Buenos Aires, 11",20124,15146,BE ONE MILANO S.R.L.,CIN CIN BAR,1953,2010,Bar e tabaccheria,45.4795643,9.2104039
6327,Negozio storico,Storica attività,MI,MILANO,"PIAZZALE SUSA, 13",20133,15146,Cinefoto Susa S.a.s.,CINEFOTO SUSA,1935,2010,Ottica e fotografia,45.4687083,9.2246748
6328,Negozio storico,Storica attività,MI,MILANO,"PIAZZA MISSORI, 3",20123,15146,ditta individuale,CITTÀ DI LONDRA,1949,2010,Abbigliamento e accessori,45.46091,9.18866
6329,Negozio storico,Storica attività,MI,MILANO,"Via Trincea delle Frasche, 1",20136,15146,Confezioni Viola sas,VIOLA - CONFEZIONI,1938,2010,Abbigliamento e accessori,45.4520454,9.1811495
6331,Locale storico,Storica attività,MI,MILANO,"Via Algarotti, 20",20124,15146,Ristorante Da Berti srl,RISTORANTE DA BERTI,1843,2010,Ristorazione,45.4885413,9.1966734
6332,Negozio storico,Storica attività,MI,MILANO,"LARGO SETTIMIO SEVERO, 1",20144,15146,DE MOLFETTA MASSIMO ALBERTO,DE MOLFETTA,1938,2010,Abbigliamento e accessori,45.4661178,9.1624453
6333,Negozio storico,Storica attività,MI,MILANO,"VIA GIOVANNI GHERARDINI, 2",20145,15146,DELLE FAVE MARIO,BARBIERE MARIO DELLE FAVE,1957,2010,Cura della persona,45.4769211,9.1702042
6334,Negozio storico,Storica attività,MI,MILANO,"VIA SAN DAMIANO, 4",20122,15146,DELLERA SRL,DELLERA,1937,2010,Abbigliamento e accessori,45.4677459,9.2002365
6336,Negozio storico,Storica attività,MI,MILANO,"CORSO PORTA ROMANA, 74",20122,15146,Ditta Andrea Spinardi di Gianpaolo e Andrea Spinardi sas,DITTA ANDREA SPINARDI OTTONAMI - FERRAMENTA,1907,2010,Attrezzature,45.4567399,9.1945049
6337,Negozio storico,Storica attività,MI,MILANO,"Corso di Porta Romana, 2",20122,15146,ditta individuale,WALTER - ABBIGLIAMENTO,1932,2010,Abbigliamento e accessori,45.4602,9.1887146
6338,Negozio storico,Storica attività,MI,MILANO,"Via Porpora, 157",20131,15146,ditta individuale,IL GRIFO D'ORO ENOTECA,1937,2010,Alimentari e specialità alimentari,45.4862117,9.231949
6339,Negozio storico,Storica attività,MI,MILANO,"VIA PAOLO SARPI, 63",20154,15146,NOVETTI ELENA,ERBORISTERIA NOVETTI,1952,2010,Salute e benessere,45.4809176,9.1707654
6340,Negozio storico,Storica attività,MI,MILANO,"Via Bergamini, 5",20122,15146,ditta individuale,BERETTA - CASALINGHI,1800,2010,Casa e arredamento,45.461994,9.1940604
6341,Locale storico,Storica attività,MI,MILANO,"Corso Venezia, 43",20122,15146,F.lli Freni srl Pasticceria Siciliana,FRATELLI FRENI -  PASTICCERIA SICILIANA,1914,2010,"Gelaterie, pasticcerie e torrefazioni",45.4707994,9.2010683
6344,Negozio storico,Storica attività,MI,MILANO,"Via Montenapoleone, 9",20121,15146,F.lli Pisa SRL,PISA OROLOGERIA,1940,2010,Preziosi,45.4682473,9.1951103
6345,Negozio storico,Storica attività,MI,MILANO,"Galleria Vittorio Emanuele, 63/65",20121,15146,Fratelli Prada srl,FRATELLI PRADA,1913,2010,Abbigliamento e accessori,45.46574,9.18981
6347,Negozio storico,Storica attività,MI,MILANO,"Via N. Piccinni, 1/3",20131,15146,Farmacia Dr. Mazzoleni & C. S.n.c.,FARMACIA MAZZOLENI,1908,2010,Salute e benessere,45.48330652,9.21387223
6348,Negozio storico,Storica attività,MI,MILANO,"Via Pavia, 1",20136,15146,ditta individuale,FARMACIA SAN GOTTARDO DOTT.SSA BIANCHINI CLARA MARIA,1886,2010,Salute e benessere,45.4472201,9.1791781
6349,Negozio storico,Storica attività,MI,MILANO,"Viale Sabotino, 1",20135,15146,Mercandelli Francesco,FIORERIA MERCANDELLI,1936,2010,Sport e tempo libero,45.4510568,9.1971998
6350,Negozio storico,Storica attività,MI,MILANO,"Via Alberto da Giussano, 1",20145,15146,Fiorista C. Palma S.a.s.,FIORISTA CARLO PALMA,1948,2010,Sport e tempo libero,45.4672574,9.1647921
6351,Negozio storico,Storica attività,MI,MILANO,"PIAZZA DEL TRICOLORE, 2",20129,15146,Colombo Della Volta S.r.l.,FIORISTA COLOMBO DELLA VOLTA,1928,2010,Sport e tempo libero,45.4675571,9.2063002
6353,Negozio storico,Storica attività,MI,MILANO,"Via Della Spiga, 9",20121,15146,FMS trading srl,SCAVIA GIOIELLERIA,1923,2010,Preziosi,45.4692916,9.1978302
6358,Negozio storico,Storica attività,MI,MILANO,"VIA ZECCA VECCHIA, 3",20123,15146,GARAGE S.REMO SRL,GARAGE SAN REMO,1949,2010,Auto e Moto,45.4622351,9.1845062
6359,Locale storico,Storica attività,MI,MILANO,"Via Veglia, 57",20121,15146,Garbagnati le SpecialitÃ  srl,GARBAGNATI - PANETTERIA PASTICCERIA,1937,2010,"Gelaterie, pasticcerie e torrefazioni",45.50003239,9.19506243
6360,Negozio storico,Storica attività,MI,MILANO,"Via del Torchio, 14",20123,15146,GARUE DI CHIODINI ROSALIA & C. S.A.S.,GARUE,1885,2010,Sport e tempo libero,45.4607577,9.180225
6361,Negozio storico,Storica attività,MI,MILANO,"CORSO VERCELLI, 16",20145,15146,Gemelli SRL,GEMELLI - ABBIGLIAMENTO,1927,2010,Abbigliamento e accessori,45.4664804,9.1620801
6362,Locale storico,Storica attività,MI,MILANO,"Galleria San Babila, 4/B",20122,15146,gi.rosa srl,GIN ROSA,1931,2010,Bar e tabaccheria,45.4662634,9.1985694
6363,Negozio storico,Storica attività,MI,MILANO,"Via Olmetto, 10",20123,15146,Fortura Giocattoli S.r.l.,FORTURA GIOCATTOLI,1919,2010,Sport e tempo libero,45.4593576,9.1850515
6364,Negozio storico,Storica attività,MI,MILANO,"PIAZZA DEL DUOMO, 19",20121,15146,CIELO S.P.A.,GIOIELLERIA CIELO,1922,2010,Preziosi,45.4647909,9.188876
6365,Negozio storico,Storica attività,MI,MILANO,"Via Ciceri Visconti, 2",20137,15146,Gioielleria Mario Sessa snc,GIOIELLERIA MARIO SESSA DI FABRIZIO SESSA E DANIELA CIARAVOLO,1955,2010,Preziosi,45.4554816,9.2201794
6366,Negozio storico,Storica attività,MI,MILANO,"Via G.C.Passeroni, 1",20135,15146,ditta individuale,CASTELLUCCHIO GOMME,1946,2010,Auto e Moto,45.4497427,9.2053332
6367,Negozio storico,Storica attività,MI,MILANO,"Via Lazzaro Spallanzani, 18",20129,15146,Grancini Roberto Vini S.a.s.,GRANCINI VINI E LIQUORI,1938,2010,Alimentari e specialità alimentari,45.4760463,9.2076638
6371,Negozio storico,Storica attività,MI,MILANO,"Via della Spiga, 52",20121,15146,G. Preattoni di Lorenzo Preattoni & C. S.a.s.,G. PREATTONI,1946,2010,Attrezzature,45.4717014,9.195122
6373,Negozio storico,Storica attività,MI,MILANO,"Via Manzoni, 41",20121,15146,Illulian S.r.l.,ILLULIAN - TAPPETI,1906,2010,Casa e arredamento,45.4714183,9.1939726
6375,Locale storico,Locale storico,MI,MILANO,"Via Fatebenefratelli, 30",20121,15146,La Tavernetta S.a.s. di Niccoli Elio & C.,LA TAVERNETTA DA ELIO,1957,2010,Ristorazione,45.4725981,9.1935158
6376,Negozio storico,Storica attività,MI,MILANO,"Via G. Morone, 3",20121,15146,Lagori Francesco sas,PELLICCERIA LAGORI FRANCESCO DI LAGORI CINZIA E C.,1944,2010,Abbigliamento e accessori,45.4681106,9.1918471
6377,Negozio storico,Storica attività,MI,MILANO,"VIA ANGELO INGANNI, 54",20147,15146,ANTICA CARTOLIBRERIA INGANNI S.R.L.,L 'ANTICA CARTOLIBRERIA DI VIA INGANNI,1955,2010,Cartoleria e libreria,45.4532632,9.1248279
6382,Negozio storico,Storica attività,MI,MILANO,"VIA PANFILO CASTALDI, 32",20124,15146,MISITI LUIGI,PARRUCCHIERE GINO,1900,2010,Cura della persona,45.4760957,9.2041914
6383,Negozio storico,Storica attività,MI,MILANO,"via Santa Raedegonda, 16",20121,15146,Luini S.r.l.,PANZEROTTI LUINI,1888,2010,Alimentari e specialità alimentari,45.4658151,9.1914553
6384,Negozio storico,Storica attività,MI,MILANO,"Via Spallanzani, 6",20129,15146,MACELLERIA EQUINA S.N.C. DI GIORGIO PELLEGRINI,MACELLERIA PELLEGRINI,1949,2010,Alimentari e specialità alimentari,45.4753436,9.2064862
6385,Negozio storico,Storica attività,MI,MILANO,"VIA MAURIZIO GONZAGA, 6",20123,15146,MACRI' ANTONIO,ACCONCIATURE LUI E LEI,1937,2010,Cura della persona,45.4615113,9.1887847
6387,Negozio storico,Storica attività,MI,MILANO,"Piazza Duomo, 21",20121,15146,Maior Stile sas,MAIOR STILE E JOLANDA PICA - MISSONI SPORT,1925,2010,Abbigliamento e accessori,45.4647892,9.189597
6388,Negozio storico,Storica attività,MI,MILANO,"Corso Europa, 18",20122,15146,Margherita S.a.s.,MARGHERITA,1925,2010,Abbigliamento e accessori,45.4648052,9.1971524
6390,Negozio storico,Storica attività,MI,MILANO,"PIAZZALE CADORNA LUIGI, 9",20123,15146,OTTICA MATUELLA ENRICO DI RICCARDO,MATUELLA L'OTTICO DI MILANO,1928,2010,Ottica e fotografia,45.4676762,9.176425
6392,Negozio storico,Storica attività,MI,MILANO,"LARGO AUGUSTO, SNC",20122,15146,MAGNI MAURIZIO,EDICOLA MAURIZIO MAGNI,1914,2010,Cartoleria e libreria,45.4632141,9.19701
6393,Negozio storico,Storica attività,MI,MILANO,"Via Cantu', 3",20123,15146,Mazza Stilografiche sas,MAZZA STILOGRAFICHE,1955,2010,Cartoleria e libreria,45.4640516,9.1868236
6395,Negozio storico,Storica attività,MI,MILANO,"Via Paolo da Cannobio, 2",20122,15146,Milanfisa snc,MILANFISA COLETTA MARIO E FIGLI - STRUMENTI MUSICALI,1950,2010,Sport e tempo libero,45.4620904,9.1910079
6396,Locale storico,Storica attività,MI,MILANO,"PIAZZA MISSORI, 3",20123,15146,Mic.Edo srl,BAR MISSORI,1949,2010,Bar e tabaccheria,45.46091,9.18866
6397,Negozio storico,Storica attività,MI,MILANO,"CORSO GARIBALDI, 123",20154,15146,Moroni Gomma S.r.l.,MORONI GOMMA,1919,2010,Casa e arredamento,45.46796,9.18178
6398,Negozio storico,Storica attività,MI,MILANO,"Via Dogana, 3",20123,15146,Orologeria Luigi Verga S.p.a.,OROLOGERIA LUIGI VERGA,1947,2010,Preziosi,45.4632275,9.1888059
6402,Negozio storico,Storica attività,MI,MILANO,"Via Palladio, 2",20135,15146,Antico Forno srl,PANIFICIO LORENZO BELVERATO,1925,2010,Alimentari e specialità alimentari,45.4484141,9.197799
6403,Negozio storico,Storica attività,MI,MILANO,"Via Paulucci de Calboli, 3",20162,15146,ditta individuale,PANIFICIO CELLA ANTONIO,1925,2010,Alimentari e specialità alimentari,45.5157097,9.1921753
6404,Negozio storico,Storica attività,MI,MILANO,"CORSO DI PORTA VIGENTINA, 30",20122,15146,DI RENZO ALBERTO,PANIFICIO CIMNAGHI DI ALBERTO DI RENZO,1952,2010,Alimentari e specialità alimentari,45.4539352,9.1958773
6405,Negozio storico,Storica attività,MI,MILANO,"VLE UMBRIA, 66",20135,15146,VIETRI LEONARDO,PANIFICIO,1952,2010,Alimentari e specialità alimentari,45.4551295,9.2166012
6407,Negozio storico,Storica attività,MI,MILANO,"Via Cappuccio, 22",20123,15146,Panificio Pasticceria Lia S.n.c. di Silini Lia & C.,PANIFICIO PASTICCERIA LIA,1907,2010,Alimentari e specialità alimentari,45.4638631,9.1794251
6408,Negozio storico,Storica attività,MI,MILANO,"via Luigi Settembrini , 41",20124,15146,Panificio Piazza sas,PANIFICIO PIAZZA,1940,2010,Alimentari e specialità alimentari,45.484067,9.208242
6409,Negozio storico,Negozio storico,MI,MILANO,"Via Spadari, 9",20123,15146,Peck S.p.a.,PECK,1883,2010,Alimentari e specialità alimentari,45.4635405,9.1869822
6410,Negozio storico,Storica attività,MI,MILANO,"CORSO P.TA VIGENTINA, 38",20122,15146,fFatelli Sanvito di Sanvito Renato e c. snc,"FRATELLI SANVITO - PELLAMI, CUOIO",1938,2010,Abbigliamento e accessori,45.4533643,9.1960278
6412,Negozio storico,Negozio storico,MI,MILANO,"via hugo victor, 3",20123,15146,Pescheria Spadari srl,PREMIATA PESCHERIA SPADARI,1933,2010,Alimentari e specialità alimentari,45.4637761,9.1872658
6413,Negozio storico,Storica attività,MI,MILANO,"VIA BARTOLOMEO EUSTACHI, 8",20129,15146,PINUCCIA S.A.S. DI CORCELLA ANTONIETTA & C.,PINUCCIA PARRUCCHIERE PER SIGNORA,1954,2010,Cura della persona,45.4742092,9.2149412
6414,Negozio storico,Storica attività,MI,MILANO,"PIAZZA OBERDAN, 2",20129,15146,ditta individuale,IL PANIFICIO DI PESCE CARMELA,1925,2010,Alimentari e specialità alimentari,45.4739427,9.2061519
6415,Negozio storico,Storica attività,MI,MILANO,"CORSO DI PORTA ROMANA, 94",20122,15146,Polli S.n.c. di Andrea ed Ezio Polli,L'ARROTINO COLTELLINAIO DI PORTA ROMANA,1890,2010,Attrezzature,45.4556426,9.1963258
6416,Negozio storico,Storica attività,MI,MILANO,"Via Parmigianino, 11",20148,15146,ditta individuale,CARTOLERIA PRANDELLI,1950,2010,Cartoleria e libreria,45.4667069,9.1475934
6417,Locale storico,Storica attività,MI,MILANO,"VIA TARAMELLI, 70",20124,15146,A' RICCIONE S.R.L.,RISTORANTE A' RICCIONE,1955,2010,Ristorazione,45.4943879,9.1959234
6418,Negozio storico,Storica attività,MI,MILANO,"Via Giambellino, 150",20147,15146,Ragusa snc,MERCERIA RAGUSA,1950,2010,Merceria,45.4449765,9.1305714
6419,Negozio storico,Storica attività,MI,MILANO,"VIA BAGUTTA, 1",20121,15146,RE OTTAVIO DI COLETTO SERGIO,OTTAVIO RE DI COLETTO,1935,2010,Abbigliamento e accessori,45.4673339,9.1969187
6420,Negozio storico,Storica attività,MI,MILANO,"Via Sansovino, 27",20133,15146,Cuoccio AntichitÃ  sas,CUOCCIO GIUSEPPE RESTAURI ANTICHITA',1954,2010,Casa e arredamento,45.4792447,9.2205386
6423,Negozio storico,Storica attività,MI,MILANO,"PIAZZA MORSELLI, 3",20154,15146,ditta individuale,RIVOLA RASOI ELETTRICI,1926,2010,Casa e arredamento,45.4787469,9.1746971
6424,Negozio storico,Storica attività,MI,MILANO,"Piazza Duomo, 21",20121,15146,Ruggeri Abbigliamento S.a.s. di A. Ruggeri & C.,RUGGERI - ABBIGLIAMENTO,1936,2010,Abbigliamento e accessori,45.4647892,9.189597
6425,Negozio storico,Storica attività,MI,MILANO,"Via Dogana, 4",20122,15146,ditta individuale,SALONE 900,1911,2010,Abbigliamento e accessori,45.4633448,9.1887344
6427,Negozio storico,Storica attività,MI,MILANO,"Via Vigna, 5",20123,15146,Salumeria Lia S.n.c.,SALUMERIA LIA,1907,2010,Alimentari e specialità alimentari,45.4639869,9.1795639
6428,Negozio storico,Storica attività,MI,MILANO,"VIA CORRENTI CESARE, 19",20123,15146,SCHIAVIO E BOLZANI S.N.C. DI ROBBA GABRIELE  &  C.,SCHIAVIO E BOLZANI,1920,2010,Attrezzature,45.4592788,9.1789731
6430,Locale storico,Storica attività,MI,MILANO,"VIALE SARCA, 187",20126,15146,Stipiti Luciano Ruggerino e c. snc,TRATTORIA TOSCANA DA ALDO,1950,2010,Ristorazione,45.5163537,9.2089146
6431,Negozio storico,Storica attività,MI,MILANO,"Via Santa Sofia, 1",20122,15146,Boscani Nova sas,BOSCANI NOVA - TENDE IN LEGNO E TAPPETI,1904,2010,Casa e arredamento,45.4573053,9.1930118
6432,Negozio storico,Storica attività,MI,MILANO,"Via Bagutta, 9",20121,15146,ditta individuale,OLD AMERICA - ANTIQUARI,1954,2010,Casa e arredamento,45.4677003,9.1964449
6433,Negozio storico,Storica attività,MI,MILANO,"CORSO PORTA TICINESE, 18",20123,15146,ditta individuale,FRATELLI BERNASCONI,1890,2010,Miscellanea,45.4586228,9.1809561
6434,Negozio storico,Storica attività,MI,MILANO,"Via Pacini, 24",20131,15146,Tisci S.n.c.,TISCI PELLICCERIA,1949,2010,Abbigliamento e accessori,45.4818478,9.2285919
6435,Locale storico,Storica attività,MI,MILANO,"Via Piero della Francesca, 8",20154,15146,ditta individuale,TORREFAZIONE MOKA HODEIDAH,1946,2010,Bar e tabaccheria,45.4823558,9.1670577
6436,Negozio storico,Storica attività,MI,MILANO,"Via Mercato, 5",20121,15146,ditta individuale,TORRIANI,1943,2010,Miscellanea,45.4717631,9.1838259
6437,Locale storico,Storica attività,MI,MILANO,"Via S. Marta, 11",20123,15146,Trattoria Milanese S.a.s.,TRATTORIA MILANESE,1918,2010,Ristorazione,45.4630665,9.1837293
6438,Locale storico,Storica attività,MI,MILANO,"Via Padova, 344",20132,15146,Novelli Giuseppe e Carla snc,TRATTORIA NOVELLI,1927,2010,Ristorazione,45.5111259,9.254397
6439,Locale storico,Storica attività,MI,MILANO,"Via Fiori Chiari, 21/5",20121,15146,Trattoria Torre Di Pisa S.r.l.,TRATTORIA TORRE DI PISA,1951,2010,Ristorazione,45.471789,9.1846851
6440,Negozio storico,Storica attività,MI,MILANO,"VIA CORRENTI CESARE, 2",20123,15146,TUTTO PER LO SPORT POLARE S.R.L.,TUTTO PER LO SPORT,1926,2010,Abbigliamento e accessori,45.4600936,9.1806282
6442,Negozio storico,Storica attività,MI,MILANO,"Via Annibale Caretta , 2",20131,15146,Valigeria Canevari di Pierluigi Peviani e C. s.n.c.,VALIGERIA CANEVARI,1930,2010,Abbigliamento e accessori,45.48495977,9.21551318
6443,Locale storico,Storica attività,MI,MILANO,"VIALE MONZA, 222",20100,15146,Viel S.a.s. di Viel Domenico,VIEL,1948,2010,"Gelaterie, pasticcerie e torrefazioni",45.5121105,9.2247442
6444,Negozio storico,Storica attività,MI,MILANO,"Via Gonzaga, 5",20121,15146,Viganò Alta Moda S.r.l.,VIGANÒ,1919,2010,Sport e tempo libero,45.4614965,9.1891749
6445,Negozio storico,Storica attività,MI,MILANO,"Via P. Da Cannobio, 39",20122,15146,Viganò Alta Moda S.r.l.,VIGANÒ,1919,2010,Sport e tempo libero,45.4604403,9.1892284
6446,Negozio storico,Storica attività,MI,MILANO,"Via Montevideo, 8",20144,15146,Vigano' Pietro srl,VIGANÒ PIETRO FERRAMENTA,1927,2010,Casa e arredamento,45.4557498,9.1664473
6447,Negozio storico,Storica attività,MI,MILANO,"Via Manzoni, 23",20121,15146,Giuseppe Villa srl,VILLA GIOIELLERIA,1876,2010,Preziosi,45.4696326,9.1921936
6448,Negozio storico,Storica attività,MI,MILANO,"Via Spartaco, 31",20135,15146,Vismoto snc,VISMOTO,1919,2010,Auto e Moto,45.4581473,9.2120706
6681,Negozio storico,Storica attività,MI,MILANO,"VIA PIETRO VERRI, 10",20121,15146,LARUS RE S.R.L.,LARUSMIANI,1929,2010,Abbigliamento e accessori,45.4679596,9.1950692
6685,Negozio storico,Storica attività,MI,MILANO,"Corso Venezia ang. via Senato, 2",20121,15146,Farmacia Brera Porati S.a.s. del Dott. Cesare Fradegrada & C.,FARMACIA BRERA PORATI,1835,2010,Salute e benessere,45.46796,9.18178
6744,Locale storico,Storica attività,MI,MILANO,"LARGO MARIA CALLAS, 1",20121,15146,Ristorante 4 Mori s.r.l.,RISTORANTE QUATTRO MORI,1949,2010,Ristorazione,45.4674327,9.1811896
6746,Locale storico,Locale storico,MI,MILANO,"Via Ugo Foscolo, 3",20121,15146,Biffi Duomo s.r.l.,BIFFI,1867,2010,Ristorazione,45.4653475,9.1906704
6747,Negozio storico,Storica attività,MI,MILANO,"Via Zebedia, 9",20123,15146,ditta individuale,COPISTERIA DORIGONI,1933,2010,Cartoleria e libreria,45.460697,9.1868795
6748,Negozio storico,Storica attività,MI,MILANO,"CORSO GARIBALDI, 116",20121,15146,ditta individuale,DECIO DAL 1929,1929,2010,Abbigliamento e accessori,45.4799503,9.1866281
6749,Negozio storico,Storica attività,MI,MILANO,"VIa Gonzaga, 5",20123,15146,Ronchi Oreficeria Orologeria srl,GIOIELLERIA RONCHI,1929,2010,Preziosi,45.4614965,9.1891749
6751,Negozio storico,Negozio storico,MI,MILANO,"Galleria Vittorio Emanuele II, 68",20121,15146,Mejana Giovanni di Scapecchi Giorgio & C. S.N.C.,MEJANA,1911,2010,Casa e arredamento,45.46574,9.18981
6754,Locale storico,Storica attività,MI,MILANO,"CORSO DI PORTA VIGENTINA, 10",20122,15146,SCARINGI S.R.L.,PASTICCERIA PARADISO,1949,2010,"Gelaterie, pasticcerie e torrefazioni",45.4553932,9.195548
6758,Negozio storico,Storica attività,MI,MILANO,"Via P. Sarpi, 62",20154,15146,LORENZI S.A.S. DI LAURA RUSSO,B.LORENZI DI ILDE E LUCIA - PROFUMERIA,1908,2010,Cura della persona,45.4810317,9.1705675
6760,Negozio storico,Storica attività,MI,MILANO,"Viale Lancetti, 34",20158,15146,De Giovanni Argenteria srl,DE GIOVANNI ARGENTERIA,1956,2010,Preziosi,45.4952972,9.1750463
6761,Negozio storico,Storica attività,MI,MILANO,"CORSO MAGENTA, 25",20123,15146,E.E. Ercolessi di Paola Anna Maggi e C. sas,E.E. ERCOLESSI,1921,2010,Cartoleria e libreria,45.4658583,9.1774001
